Mv,Hc,Skew,Jdp,File
0.348,2.44578,1.2,0.7,5.0
0.356,2.4542,1.2,0.7,6.0
0.366,2.45638,1.2,0.7,7.0
0.374,2.46029,1.2,0.7,8.0
0.386,2.45238,1.2,0.7,9.0
0.396,2.44969,1.2,0.7,10.0
0.408,2.44588,1.2,0.7,11.0
0.27,2.46688,1.2,0.7,12.0
0.26,2.46292,1.2,0.7,13.0
0.42,2.44545,1.2,0.7,14.0
0.434,2.44104,1.2,0.7,15.0
0.446,2.44662,1.2,0.7,16.0
0.458,2.43549,1.2,0.7,17.0
0.472,2.44277,1.2,0.7,18.0
0.486,2.44372,1.2,0.7,19.0
0.498,2.45426,1.2,0.7,20.0
0.514,2.45729,1.2,0.7,21.0
0.528,2.45182,1.2,0.7,22.0
0.276,2.46699,1.2,0.7,23.0
0.544,2.46686,1.2,0.7,24.0
0.264,2.46793,1.2,0.7,25.0
0.564,2.48294,1.2,0.7,26.0
0.582,2.49435,1.2,0.7,27.0
0.602,2.50328,1.2,0.7,28.0
0.624,2.5194,1.2,0.7,29.0
0.646,2.53684,1.2,0.7,30.0
0.664,2.5669,1.2,0.7,31.0
0.69,2.59482,1.2,0.7,32.0
0.718,2.59831,1.2,0.7,33.0
0.286,2.46391,1.2,0.7,34.0
0.748,2.64318,1.2,0.7,35.0
0.292,2.46419,1.2,0.7,36.0
0.298,2.47007,1.2,0.7,37.0
0.304,2.47081,1.2,0.7,38.0
0.312,2.45862,1.2,0.7,39.0
0.254,2.46064,1.2,0.7,40.0
0.238,2.45919,1.2,0.75,0.0
0.666,2.59934,1.2,0.75,1.0
0.296,2.46096,1.2,0.75,2.0
0.302,2.46008,1.2,0.75,3.0
0.31,2.44853,1.2,0.75,4.0
0.318,2.45532,1.2,0.75,5.0
0.326,2.46136,1.2,0.75,6.0
0.336,2.45216,1.2,0.75,7.0
0.344,2.45814,1.2,0.75,8.0
0.354,2.46183,1.2,0.75,9.0
0.362,2.45545,1.2,0.75,10.0
0.372,2.44736,1.2,0.75,11.0
0.254,2.46463,1.2,0.75,12.0
0.244,2.4558,1.2,0.75,13.0
0.38,2.44781,1.2,0.75,14.0
0.39,2.44343,1.2,0.75,15.0
0.4,2.44205,1.2,0.75,16.0
0.414,2.43707,1.2,0.75,17.0
0.426,2.44267,1.2,0.75,18.0
0.436,2.44631,1.2,0.75,19.0
0.448,2.4428,1.2,0.75,20.0
0.462,2.44677,1.2,0.75,21.0
0.474,2.4584,1.2,0.75,22.0
0.26,2.46462,1.2,0.75,23.0
0.486,2.45607,1.2,0.75,24.0
0.248,2.45801,1.2,0.75,25.0
0.498,2.45802,1.2,0.75,26.0
0.514,2.46587,1.2,0.75,27.0
0.53,2.47941,1.2,0.75,28.0
0.546,2.49338,1.2,0.75,29.0
0.564,2.5051,1.2,0.75,30.0
0.584,2.52405,1.2,0.75,31.0
0.604,2.54117,1.2,0.75,32.0
0.622,2.55727,1.2,0.75,33.0
0.264,2.46135,1.2,0.75,34.0
0.644,2.58333,1.2,0.75,35.0
0.27,2.4559,1.2,0.75,36.0
0.276,2.46172,1.2,0.75,37.0
0.284,2.46758,1.2,0.75,38.0
0.29,2.46295,1.2,0.75,39.0
0.238,2.45817,1.2,0.75,40.0
0.224,2.47066,1.2,0.8,0.0
0.586,2.56223,1.2,0.8,1.0
0.274,2.47132,1.2,0.8,2.0
0.28,2.46886,1.2,0.8,3.0
0.288,2.46136,1.2,0.8,4.0
0.296,2.45703,1.2,0.8,5.0
0.302,2.45455,1.2,0.8,6.0
0.308,2.46771,1.2,0.8,7.0
0.316,2.45892,1.2,0.8,8.0
0.324,2.45055,1.2,0.8,9.0
0.332,2.46618,1.2,0.8,10.0
0.342,2.46159,1.2,0.8,11.0
0.238,2.46127,1.2,0.8,12.0
0.232,2.4673,1.2,0.8,13.0
0.352,2.4545,1.2,0.8,14.0
0.358,2.45062,1.2,0.8,15.0
0.368,2.44516,1.2,0.8,16.0
0.374,2.44852,1.2,0.8,17.0
0.386,2.44803,1.2,0.8,18.0
0.396,2.44331,1.2,0.8,19.0
0.406,2.44507,1.2,0.8,20.0
0.416,2.45186,1.2,0.8,21.0
0.428,2.44255,1.2,0.8,22.0
0.242,2.46592,1.2,0.8,23.0
0.44,2.44341,1.2,0.8,24.0
0.236,2.46708,1.2,0.8,25.0
0.45,2.458,1.2,0.8,26.0
0.46,2.45199,1.2,0.8,27.0
0.472,2.45439,1.2,0.8,28.0
0.484,2.46532,1.2,0.8,29.0
0.5,2.48373,1.2,0.8,30.0
0.516,2.48405,1.2,0.8,31.0
0.53,2.51335,1.2,0.8,32.0
0.548,2.53061,1.2,0.8,33.0
0.246,2.46765,1.2,0.8,34.0
0.566,2.53592,1.2,0.8,35.0
0.252,2.4613,1.2,0.8,36.0
0.258,2.45642,1.2,0.8,37.0
0.264,2.4566,1.2,0.8,38.0
0.27,2.46414,1.2,0.8,39.0
0.228,2.46853,1.2,0.8,40.0
0.208,2.45937,1.2,0.85,0.0
0.514,2.51925,1.2,0.85,1.0
0.256,2.45386,1.2,0.85,2.0
0.262,2.47202,1.2,0.85,3.0
0.268,2.47109,1.2,0.85,4.0
0.274,2.46819,1.2,0.85,5.0
0.28,2.46815,1.2,0.85,6.0
0.288,2.45531,1.2,0.85,7.0
0.294,2.45023,1.2,0.85,8.0
0.3,2.46357,1.2,0.85,9.0
0.306,2.46339,1.2,0.85,10.0
0.312,2.45963,1.2,0.85,11.0
0.226,2.46429,1.2,0.85,12.0
0.218,2.4582,1.2,0.85,13.0
0.322,2.46728,1.2,0.85,14.0
0.33,2.46202,1.2,0.85,15.0
0.336,2.45525,1.2,0.85,16.0
0.346,2.44358,1.2,0.85,17.0
0.352,2.45358,1.2,0.85,18.0
0.362,2.44729,1.2,0.85,19.0
0.372,2.44216,1.2,0.85,20.0
0.378,2.44696,1.2,0.85,21.0
0.388,2.44777,1.2,0.85,22.0
0.232,2.45949,1.2,0.85,23.0
0.398,2.45171,1.2,0.85,24.0
0.222,2.44641,1.2,0.85,25.0
0.406,2.43763,1.2,0.85,26.0
0.418,2.44786,1.2,0.85,27.0
0.43,2.45535,1.2,0.85,28.0
0.438,2.45587,1.2,0.85,29.0
0.448,2.46135,1.2,0.85,30.0
0.46,2.47193,1.2,0.85,31.0
0.472,2.48275,1.2,0.85,32.0
0.486,2.48673,1.2,0.85,33.0
0.234,2.46331,1.2,0.85,34.0
0.504,2.50969,1.2,0.85,35.0
0.236,2.45113,1.2,0.85,36.0
0.242,2.45436,1.2,0.85,37.0
0.248,2.4638,1.2,0.85,38.0
0.252,2.45589,1.2,0.85,39.0
0.214,2.4572,1.2,0.85,40.0
0.198,2.44825,1.2,0.9,0.0
0.46,2.49926,1.2,0.9,1.0
0.24,2.47258,1.2,0.9,2.0
0.246,2.45887,1.2,0.9,3.0
0.25,2.46388,1.2,0.9,4.0
0.256,2.47585,1.2,0.9,5.0
0.262,2.46819,1.2,0.9,6.0
0.268,2.47236,1.2,0.9,7.0
0.274,2.45665,1.2,0.9,8.0
0.28,2.45653,1.2,0.9,9.0
0.284,2.46671,1.2,0.9,10.0
0.292,2.46848,1.2,0.9,11.0
0.214,2.44912,1.2,0.9,12.0
0.206,2.46004,1.2,0.9,13.0
0.296,2.46115,1.2,0.9,14.0
0.304,2.46316,1.2,0.9,15.0
0.31,2.45985,1.2,0.9,16.0
0.318,2.45886,1.2,0.9,17.0
0.326,2.44776,1.2,0.9,18.0
0.334,2.44844,1.2,0.9,19.0
0.34,2.44595,1.2,0.9,20.0
0.348,2.44905,1.2,0.9,21.0
0.358,2.44421,1.2,0.9,22.0
0.218,2.44013,1.2,0.9,23.0
0.364,2.44544,1.2,0.9,24.0
0.208,2.45604,1.2,0.9,25.0
0.372,2.44658,1.2,0.9,26.0
0.382,2.45815,1.2,0.9,27.0
0.39,2.4473,1.2,0.9,28.0
0.4,2.45274,1.2,0.9,29.0
0.41,2.45957,1.2,0.9,30.0
0.418,2.44516,1.2,0.9,31.0
0.428,2.45548,1.2,0.9,32.0
0.438,2.46544,1.2,0.9,33.0
0.22,2.45774,1.2,0.9,34.0
0.448,2.48796,1.2,0.9,35.0
0.224,2.45724,1.2,0.9,36.0
0.228,2.44657,1.2,0.9,37.0
0.232,2.45696,1.2,0.9,38.0
0.234,2.45746,1.2,0.9,39.0
0.202,2.45644,1.2,0.9,40.0
0.188,2.4614,1.2,0.95,0.0
0.418,2.46433,1.2,0.95,1.0
0.228,2.45219,1.2,0.95,2.0
0.23,2.46461,1.2,0.95,3.0
0.236,2.45726,1.2,0.95,4.0
0.24,2.47054,1.2,0.95,5.0
0.246,2.46935,1.2,0.95,6.0
0.25,2.47275,1.2,0.95,7.0
0.254,2.4645,1.2,0.95,8.0
0.26,2.46756,1.2,0.95,9.0
0.266,2.46729,1.2,0.95,10.0
0.27,2.46717,1.2,0.95,11.0
0.202,2.4553,1.2,0.95,12.0
0.194,2.45554,1.2,0.95,13.0
0.276,2.46791,1.2,0.95,14.0
0.284,2.46392,1.2,0.95,15.0
0.288,2.46798,1.2,0.95,16.0
0.294,2.4651,1.2,0.95,17.0
0.3,2.46313,1.2,0.95,18.0
0.308,2.45798,1.2,0.95,19.0
0.316,2.44374,1.2,0.95,20.0
0.324,2.44648,1.2,0.95,21.0
0.33,2.45238,1.2,0.95,22.0
0.204,2.45369,1.2,0.95,23.0
0.336,2.45392,1.2,0.95,24.0
0.198,2.46167,1.2,0.95,25.0
0.344,2.44098,1.2,0.95,26.0
0.352,2.44183,1.2,0.95,27.0
0.36,2.44969,1.2,0.95,28.0
0.368,2.44662,1.2,0.95,29.0
0.378,2.44398,1.2,0.95,30.0
0.384,2.45605,1.2,0.95,31.0
0.392,2.45956,1.2,0.95,32.0
0.4,2.46062,1.2,0.95,33.0
0.208,2.44551,1.2,0.95,34.0
0.406,2.45061,1.2,0.95,35.0
0.21,2.47333,1.2,0.95,36.0
0.216,2.45258,1.2,0.95,37.0
0.22,2.45304,1.2,0.95,38.0
0.224,2.44279,1.2,0.95,39.0
0.192,2.44703,1.2,0.95,40.0
0.184,2.43876,1.2,1.0,0.0
0.384,2.46472,1.2,1.0,1.0
0.216,2.44445,1.2,1.0,2.0
0.218,2.44401,1.2,1.0,3.0
0.222,2.45926,1.2,1.0,4.0
0.226,2.46181,1.2,1.0,5.0
0.23,2.4798,1.2,1.0,6.0
0.234,2.47172,1.2,1.0,7.0
0.24,2.47495,1.2,1.0,8.0
0.244,2.46624,1.2,1.0,9.0
0.25,2.47715,1.2,1.0,10.0
0.254,2.46697,1.2,1.0,11.0
0.192,2.45765,1.2,1.0,12.0
0.186,2.43971,1.2,1.0,13.0
0.258,2.45744,1.2,1.0,14.0
0.264,2.47504,1.2,1.0,15.0
0.27,2.47039,1.2,1.0,16.0
0.274,2.46936,1.2,1.0,17.0
0.282,2.46475,1.2,1.0,18.0
0.286,2.4583,1.2,1.0,19.0
0.292,2.45412,1.2,1.0,20.0
0.3,2.44797,1.2,1.0,21.0
0.304,2.43467,1.2,1.0,22.0
0.194,2.45055,1.2,1.0,23.0
0.312,2.44603,1.2,1.0,24.0
0.188,2.45702,1.2,1.0,25.0
0.318,2.44607,1.2,1.0,26.0
0.326,2.45149,1.2,1.0,27.0
0.332,2.44231,1.2,1.0,28.0
0.342,2.44703,1.2,1.0,29.0
0.348,2.4496,1.2,1.0,30.0
0.354,2.44551,1.2,1.0,31.0
0.362,2.45079,1.2,1.0,32.0
0.37,2.4495,1.2,1.0,33.0
0.196,2.45263,1.2,1.0,34.0
0.376,2.45859,1.2,1.0,35.0
0.2,2.45221,1.2,1.0,36.0
0.204,2.4534,1.2,1.0,37.0
0.206,2.4568,1.2,1.0,38.0
0.21,2.45581,1.2,1.0,39.0
0.184,2.44422,1.2,1.0,40.0
0.998,2.07298,1.4,0.0,0.0
0.998,2.59081,1.4,0.0,1.0
0.998,2.67966,1.4,0.0,2.0
0.998,2.74825,1.4,0.0,3.0
0.998,2.82664,1.4,0.0,4.0
0.998,2.92268,1.4,0.0,5.0
0.998,2.97179,1.4,0.0,6.0
0.998,3.02578,1.4,0.0,7.0
0.998,3.13974,1.4,0.0,8.0
0.998,3.19862,1.4,0.0,9.0
0.998,2.14817,1.4,0.0,10.0
0.998,2.09751,1.4,0.0,11.0
0.998,2.18751,1.4,0.0,12.0
0.998,2.12236,1.4,0.0,13.0
0.998,2.24652,1.4,0.0,14.0
0.998,2.31019,1.4,0.0,15.0
0.998,2.37115,1.4,0.0,16.0
0.998,2.43322,1.4,0.0,17.0
0.998,2.51563,1.4,0.0,18.0
0.998,2.07637,1.4,0.0,19.0
0.998,2.08112,1.4,0.05,0.0
0.998,2.39176,1.4,0.05,1.0
0.998,2.46046,1.4,0.05,2.0
0.998,2.53466,1.4,0.05,3.0
0.998,2.61075,1.4,0.05,4.0
0.998,2.66204,1.4,0.05,5.0
0.998,2.73649,1.4,0.05,6.0
0.998,2.79728,1.4,0.05,7.0
0.998,2.85771,1.4,0.05,8.0
0.998,2.95051,1.4,0.05,9.0
0.998,3.00365,1.4,0.05,10.0
0.998,2.09376,1.4,0.05,11.0
0.998,2.07264,1.4,0.05,12.0
0.998,3.05201,1.4,0.05,13.0
0.998,3.08907,1.4,0.05,14.0
0.998,2.11629,1.4,0.05,15.0
0.998,2.07918,1.4,0.05,16.0
0.998,2.14715,1.4,0.05,17.0
0.998,2.17477,1.4,0.05,18.0
0.998,2.22476,1.4,0.05,19.0
0.998,2.28368,1.4,0.05,20.0
0.998,2.33435,1.4,0.05,21.0
0.998,2.07989,1.4,0.05,22.0
0.906,2.09025,1.4,0.1,0.0
0.998,2.26068,1.4,0.1,1.0
0.998,2.31601,1.4,0.1,2.0
0.998,2.36447,1.4,0.1,3.0
0.998,2.41136,1.4,0.1,4.0
0.998,2.47447,1.4,0.1,5.0
0.998,2.53801,1.4,0.1,6.0
0.998,2.60888,1.4,0.1,7.0
0.998,2.66683,1.4,0.1,8.0
0.998,2.71756,1.4,0.1,9.0
0.998,2.79719,1.4,0.1,10.0
0.998,2.07533,1.4,0.1,11.0
0.978,2.07986,1.4,0.1,12.0
0.998,2.83994,1.4,0.1,13.0
0.998,2.91604,1.4,0.1,14.0
0.998,2.98839,1.4,0.1,15.0
0.998,2.99696,1.4,0.1,16.0
0.998,3.07553,1.4,0.1,17.0
0.998,2.07705,1.4,0.1,18.0
0.994,2.07854,1.4,0.1,19.0
0.998,2.08966,1.4,0.1,20.0
0.998,2.1108,1.4,0.1,21.0
0.998,2.13843,1.4,0.1,22.0
0.998,2.16936,1.4,0.1,23.0
0.998,2.20768,1.4,0.1,24.0
0.946,2.08354,1.4,0.1,25.0
0.738,2.08594,1.4,0.15,0.0
0.998,2.16144,1.4,0.15,1.0
0.998,2.19068,1.4,0.15,2.0
0.998,2.24739,1.4,0.15,3.0
0.998,2.29289,1.4,0.15,4.0
0.998,2.33371,1.4,0.15,5.0
0.998,2.38763,1.4,0.15,6.0
0.998,2.44582,1.4,0.15,7.0
0.998,2.48464,1.4,0.15,8.0
0.998,2.54565,1.4,0.15,9.0
0.998,2.60826,1.4,0.15,10.0
0.922,2.08107,1.4,0.15,11.0
0.836,2.08376,1.4,0.15,12.0
0.998,2.67114,1.4,0.15,13.0
0.998,2.71063,1.4,0.15,14.0
0.998,2.74725,1.4,0.15,15.0
0.998,2.83653,1.4,0.15,16.0
0.998,2.90631,1.4,0.15,17.0
0.998,2.8903,1.4,0.15,18.0
0.998,2.90401,1.4,0.15,19.0
0.916,2.97945,1.4,0.15,20.0
0.96,2.07617,1.4,0.15,21.0
0.882,2.0792,1.4,0.15,22.0
0.984,2.07623,1.4,0.15,23.0
0.996,2.08093,1.4,0.15,24.0
0.998,2.09115,1.4,0.15,25.0
0.998,2.10902,1.4,0.15,26.0
0.998,2.12972,1.4,0.15,27.0
0.786,2.08729,1.4,0.15,28.0
0.612,2.09245,1.4,0.2,0.0
0.998,2.10446,1.4,0.2,1.0
0.998,2.13381,1.4,0.2,2.0
0.998,2.16089,1.4,0.2,3.0
0.998,2.18777,1.4,0.2,4.0
0.998,2.21875,1.4,0.2,5.0
0.998,2.2759,1.4,0.2,6.0
0.998,2.31526,1.4,0.2,7.0
0.998,2.36731,1.4,0.2,8.0
0.998,2.41746,1.4,0.2,9.0
0.998,2.44375,1.4,0.2,10.0
0.766,2.08303,1.4,0.2,11.0
0.68,2.0857,1.4,0.2,12.0
0.998,2.49448,1.4,0.2,13.0
0.998,2.56452,1.4,0.2,14.0
0.998,2.58608,1.4,0.2,15.0
0.998,2.64045,1.4,0.2,16.0
0.998,2.70276,1.4,0.2,17.0
0.998,2.7283,1.4,0.2,18.0
0.998,2.8116,1.4,0.2,19.0
0.998,2.8851,1.4,0.2,20.0
0.998,2.89606,1.4,0.2,21.0
0.81,2.0796,1.4,0.2,22.0
0.998,2.89386,1.4,0.2,23.0
0.72,2.08824,1.4,0.2,24.0
0.95,2.93514,1.4,0.2,25.0
0.854,2.0787,1.4,0.2,26.0
0.898,2.07682,1.4,0.2,27.0
0.936,2.07624,1.4,0.2,28.0
0.972,2.08363,1.4,0.2,29.0
0.992,2.09165,1.4,0.2,30.0
0.644,2.08928,1.4,0.2,31.0
0.516,2.10321,1.4,0.25,0.0
0.91,2.08353,1.4,0.25,1.0
0.948,2.09495,1.4,0.25,2.0
0.978,2.10635,1.4,0.25,3.0
0.994,2.13209,1.4,0.25,4.0
0.998,2.15633,1.4,0.25,5.0
0.998,2.17427,1.4,0.25,6.0
0.998,2.20924,1.4,0.25,7.0
0.998,2.25238,1.4,0.25,8.0
0.998,2.29512,1.4,0.25,9.0
0.998,2.32794,1.4,0.25,10.0
0.628,2.08697,1.4,0.25,11.0
0.57,2.09179,1.4,0.25,12.0
0.998,2.37431,1.4,0.25,13.0
0.998,2.42469,1.4,0.25,14.0
0.998,2.47821,1.4,0.25,15.0
0.998,2.5201,1.4,0.25,16.0
0.998,2.56,1.4,0.25,17.0
0.998,2.60229,1.4,0.25,18.0
0.998,2.64188,1.4,0.25,19.0
0.998,2.67287,1.4,0.25,20.0
0.998,2.71841,1.4,0.25,21.0
0.666,2.08656,1.4,0.25,22.0
0.998,2.78572,1.4,0.25,23.0
0.6,2.08555,1.4,0.25,24.0
0.998,2.82613,1.4,0.25,25.0
0.998,2.87151,1.4,0.25,26.0
0.998,2.85645,1.4,0.25,27.0
0.964,2.98652,1.4,0.25,28.0
0.704,2.08277,1.4,0.25,29.0
0.744,2.07547,1.4,0.25,30.0
0.784,2.08009,1.4,0.25,31.0
0.826,2.07489,1.4,0.25,32.0
0.868,2.07878,1.4,0.25,33.0
0.54,2.09541,1.4,0.25,34.0
0.448,2.11702,1.4,0.3,0.0
0.756,2.07835,1.4,0.3,1.0
0.794,2.0767,1.4,0.3,2.0
0.836,2.09088,1.4,0.3,3.0
0.878,2.09075,1.4,0.3,4.0
0.922,2.10856,1.4,0.3,5.0
0.958,2.13367,1.4,0.3,6.0
0.982,2.15387,1.4,0.3,7.0
0.996,2.16652,1.4,0.3,8.0
0.998,2.20695,1.4,0.3,9.0
0.998,2.24847,1.4,0.3,10.0
0.532,2.09368,1.4,0.3,11.0
0.488,2.10499,1.4,0.3,12.0
0.998,2.29034,1.4,0.3,13.0
0.998,2.32185,1.4,0.3,14.0
0.998,2.36652,1.4,0.3,15.0
0.998,2.39963,1.4,0.3,16.0
0.998,2.43948,1.4,0.3,17.0
0.998,2.48649,1.4,0.3,18.0
0.998,2.51092,1.4,0.3,19.0
0.998,2.57417,1.4,0.3,20.0
0.998,2.60713,1.4,0.3,21.0
0.558,2.09231,1.4,0.3,22.0
0.998,2.61838,1.4,0.3,23.0
0.508,2.09639,1.4,0.3,24.0
0.998,2.67003,1.4,0.3,25.0
0.998,2.70892,1.4,0.3,26.0
0.998,2.78051,1.4,0.3,27.0
0.998,2.83483,1.4,0.3,28.0
0.998,2.85217,1.4,0.3,29.0
0.998,2.8983,1.4,0.3,30.0
0.968,2.93857,1.4,0.3,31.0
0.946,3.00866,1.4,0.3,32.0
0.586,2.09312,1.4,0.3,33.0
0.616,2.08805,1.4,0.3,34.0
0.648,2.08501,1.4,0.3,35.0
0.684,2.08201,1.4,0.3,36.0
0.72,2.08307,1.4,0.3,37.0
0.466,2.10449,1.4,0.3,38.0
0.394,2.12473,1.4,0.35,0.0
0.98,2.90796,1.4,0.35,1.0
0.63,2.08308,1.4,0.35,2.0
0.664,2.08415,1.4,0.35,3.0
0.694,2.07393,1.4,0.35,4.0
0.73,2.07946,1.4,0.35,5.0
0.764,2.09139,1.4,0.35,6.0
0.802,2.09918,1.4,0.35,7.0
0.842,2.11351,1.4,0.35,8.0
0.884,2.13418,1.4,0.35,9.0
0.926,2.14927,1.4,0.35,10.0
0.964,2.17267,1.4,0.35,11.0
0.46,2.09691,1.4,0.35,12.0
0.426,2.10942,1.4,0.35,13.0
0.99,2.20014,1.4,0.35,14.0
0.998,2.24166,1.4,0.35,15.0
0.998,2.2753,1.4,0.35,16.0
0.998,2.30364,1.4,0.35,17.0
0.998,2.34188,1.4,0.35,18.0
0.998,2.37431,1.4,0.35,19.0
0.998,2.41948,1.4,0.35,20.0
0.998,2.45716,1.4,0.35,21.0
0.998,2.48666,1.4,0.35,22.0
0.48,2.09897,1.4,0.35,23.0
0.998,2.5175,1.4,0.35,24.0
0.442,2.10479,1.4,0.35,25.0
0.998,2.57249,1.4,0.35,26.0
0.998,2.62748,1.4,0.35,27.0
0.998,2.69222,1.4,0.35,28.0
0.998,2.7096,1.4,0.35,29.0
0.998,2.72297,1.4,0.35,30.0
0.998,2.75323,1.4,0.35,31.0
0.998,2.81094,1.4,0.35,32.0
0.998,2.86,1.4,0.35,33.0
0.502,2.09945,1.4,0.35,34.0
0.998,2.87896,1.4,0.35,35.0
0.524,2.09246,1.4,0.35,36.0
0.546,2.09101,1.4,0.35,37.0
0.572,2.09322,1.4,0.35,38.0
0.602,2.0839,1.4,0.35,39.0
0.41,2.12171,1.4,0.35,40.0
0.352,2.11658,1.4,0.4,0.0
0.998,2.80221,1.4,0.4,1.0
0.536,2.09574,1.4,0.4,2.0
0.558,2.08214,1.4,0.4,3.0
0.584,2.08159,1.4,0.4,4.0
0.612,2.08513,1.4,0.4,5.0
0.64,2.07859,1.4,0.4,6.0
0.672,2.08084,1.4,0.4,7.0
0.704,2.0922,1.4,0.4,8.0
0.736,2.09192,1.4,0.4,9.0
0.772,2.11663,1.4,0.4,10.0
0.808,2.12748,1.4,0.4,11.0
0.404,2.108,1.4,0.4,12.0
0.374,2.12151,1.4,0.4,13.0
0.848,2.1452,1.4,0.4,14.0
0.888,2.17205,1.4,0.4,15.0
0.936,2.20272,1.4,0.4,16.0
0.97,2.23149,1.4,0.4,17.0
0.994,2.26811,1.4,0.4,18.0
0.998,2.29162,1.4,0.4,19.0
0.998,2.32912,1.4,0.4,20.0
0.998,2.35362,1.4,0.4,21.0
0.998,2.38459,1.4,0.4,22.0
0.42,2.10112,1.4,0.4,23.0
0.998,2.43899,1.4,0.4,24.0
0.39,2.11264,1.4,0.4,25.0
0.998,2.47661,1.4,0.4,26.0
0.998,2.51177,1.4,0.4,27.0
0.998,2.54995,1.4,0.4,28.0
0.998,2.58217,1.4,0.4,29.0
0.998,2.62892,1.4,0.4,30.0
0.998,2.68283,1.4,0.4,31.0
0.998,2.7116,1.4,0.4,32.0
0.998,2.72752,1.4,0.4,33.0
0.438,2.09893,1.4,0.4,34.0
0.998,2.73618,1.4,0.4,35.0
0.454,2.09914,1.4,0.4,36.0
0.472,2.09957,1.4,0.4,37.0
0.494,2.09274,1.4,0.4,38.0
0.514,2.09468,1.4,0.4,39.0
0.364,2.117,1.4,0.4,40.0
0.32,2.11824,1.4,0.45,0.0
0.998,2.72037,1.4,0.45,1.0
0.464,2.1005,1.4,0.45,2.0
0.486,2.09338,1.4,0.45,3.0
0.504,2.09157,1.4,0.45,4.0
0.524,2.08331,1.4,0.45,5.0
0.546,2.08311,1.4,0.45,6.0
0.568,2.07874,1.4,0.45,7.0
0.592,2.08284,1.4,0.45,8.0
0.618,2.0877,1.4,0.45,9.0
0.646,2.09265,1.4,0.45,10.0
0.676,2.09341,1.4,0.45,11.0
0.358,2.11971,1.4,0.45,12.0
0.34,2.11894,1.4,0.45,13.0
0.708,2.1076,1.4,0.45,14.0
0.74,2.12892,1.4,0.45,15.0
0.776,2.15177,1.4,0.45,16.0
0.812,2.17143,1.4,0.45,17.0
0.854,2.1901,1.4,0.45,18.0
0.896,2.22875,1.4,0.45,19.0
0.944,2.25572,1.4,0.45,20.0
0.976,2.28459,1.4,0.45,21.0
0.996,2.31746,1.4,0.45,22.0
0.372,2.10449,1.4,0.45,23.0
0.998,2.34715,1.4,0.45,24.0
0.35,2.11983,1.4,0.45,25.0
0.998,2.38297,1.4,0.45,26.0
0.998,2.4036,1.4,0.45,27.0
0.998,2.45941,1.4,0.45,28.0
0.998,2.47816,1.4,0.45,29.0
0.998,2.51626,1.4,0.45,30.0
0.998,2.55384,1.4,0.45,31.0
0.998,2.61903,1.4,0.45,32.0
0.998,2.6425,1.4,0.45,33.0
0.386,2.10413,1.4,0.45,34.0
0.998,2.67672,1.4,0.45,35.0
0.4,2.09164,1.4,0.45,36.0
0.416,2.09626,1.4,0.45,37.0
0.432,2.10476,1.4,0.45,38.0
0.446,2.1009,1.4,0.45,39.0
0.328,2.12091,1.4,0.45,40.0
0.29,2.12141,1.4,0.5,0.0
0.998,2.61486,1.4,0.5,1.0
0.408,2.1017,1.4,0.5,2.0
0.424,2.09699,1.4,0.5,3.0
0.44,2.09499,1.4,0.5,4.0
0.458,2.08646,1.4,0.5,5.0
0.474,2.08579,1.4,0.5,6.0
0.49,2.08431,1.4,0.5,7.0
0.512,2.08745,1.4,0.5,8.0
0.532,2.07865,1.4,0.5,9.0
0.554,2.08135,1.4,0.5,10.0
0.574,2.09433,1.4,0.5,11.0
0.326,2.11682,1.4,0.5,12.0
0.308,2.11487,1.4,0.5,13.0
0.596,2.09411,1.4,0.5,14.0
0.622,2.1002,1.4,0.5,15.0
0.65,2.10998,1.4,0.5,16.0
0.678,2.13254,1.4,0.5,17.0
0.706,2.14659,1.4,0.5,18.0
0.742,2.1758,1.4,0.5,19.0
0.776,2.19819,1.4,0.5,20.0
0.812,2.21767,1.4,0.5,21.0
0.858,2.25051,1.4,0.5,22.0
0.334,2.11205,1.4,0.5,23.0
0.9,2.27378,1.4,0.5,24.0
0.314,2.11981,1.4,0.5,25.0
0.95,2.29544,1.4,0.5,26.0
0.98,2.34981,1.4,0.5,27.0
0.996,2.36339,1.4,0.5,28.0
0.998,2.39364,1.4,0.5,29.0
0.998,2.43492,1.4,0.5,30.0
0.998,2.46614,1.4,0.5,31.0
0.998,2.49782,1.4,0.5,32.0
0.998,2.52283,1.4,0.5,33.0
0.344,2.11056,1.4,0.5,34.0
0.998,2.57308,1.4,0.5,35.0
0.356,2.10047,1.4,0.5,36.0
0.368,2.0978,1.4,0.5,37.0
0.382,2.08928,1.4,0.5,38.0
0.394,2.106,1.4,0.5,39.0
0.3,2.11145,1.4,0.5,40.0
0.266,2.12264,1.4,0.55,0.0
0.998,2.51511,1.4,0.55,1.0
0.366,2.09741,1.4,0.55,2.0
0.378,2.1036,1.4,0.55,3.0
0.39,2.10682,1.4,0.55,4.0
0.404,2.09526,1.4,0.55,5.0
0.418,2.09029,1.4,0.55,6.0
0.434,2.09211,1.4,0.55,7.0
0.448,2.08492,1.4,0.55,8.0
0.464,2.08675,1.4,0.55,9.0
0.478,2.08359,1.4,0.55,10.0
0.498,2.08597,1.4,0.55,11.0
0.296,2.12592,1.4,0.55,12.0
0.28,2.11518,1.4,0.55,13.0
0.516,2.08545,1.4,0.55,14.0
0.534,2.09375,1.4,0.55,15.0
